Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11725,5P1tKRDdj7gJEFuqtKYJPA,Alvin Lee,The Anthology,The Bluest Blues,40,446240,False,0.299,0.478,9,-6.205,0,0.0268,0.501,0.293,0.0781,0.239,149.748,4,british
14759,0QTxYh5WB9Jzahx9WGG6yL,Muffin Man,The Muffin Man's Sweet Nursery Rhymes,Hot Cross Buns,42,68298,False,0.806,0.704,7,-8.094,1,0.0363,0.0694,0.0,0.0883,0.948,110.018,4,children
71871,1ndGB6rvxKYN9seCYO1dTF,Red Hot Chili Peppers,By the Way (Deluxe Edition),The Zephyr Song,71,231933,False,0.725,0.803,2,-4.083,1,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4,metal
10998,2ZChiwyj61cwCneXoLBCjK,Ed Solo;Deekline,"Welcome To The Jungle, Vol. 2: The Ultimate Jungle Cakes Drum & Bass Compilation","Welcome To The Jungle Vol. 2 - Continuous DJ Mix, Pt. 1",10,2287542,False,0.598,0.94,10,-2.479,0,0.0562,0.0011,0.000707,0.342,0.473,175.013,4,breakbeat
112700,1xlXvK3CtEGFttrOPijgCS,Ömer Balık,Coffee Blues,Coffee Blues,52,220000,False,0.843,0.37,6,-11.635,0,0.041,0.521,0.0097,0.114,0.664,99.996,4,turkish
19683,0CPo7vchHww5MWe13KhAuZ,Michael Ray,New Country Hits,Time Marches On (The Bootlegger Sessions),0,162533,False,0.84,0.507,5,-7.251,0,0.0304,0.29,0.0,0.241,0.703,117.947,4,country
113246,6vLOjUphbNT9Q21euUuCSZ,Phil Wickham,Cannons,Messiah / You're Beautiful,49,293720,False,0.329,0.511,3,-7.687,1,0.0287,0.0755,0.0297,0.146,0.167,166.028,4,world-music
23245,4zLSkwZaiMfzzapPCbdG90,GAMPER & DADONI,Gimme! Gimme! Gimme!,Gimme! Gimme! Gimme!,66,187068,False,0.62,0.748,2,-5.36,0,0.058,0.0151,0.016,0.0729,0.417,125.999,4,deep-house
71609,5z6xHjCZr7a7AIcy8sPBKy,Alien Ant Farm,Anthology,Smooth Criminal,76,209266,False,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4,metal
41156,1GgYN93yWE3pA7wmbvkX1F,Petrus,Heartbreak Hotel,Heartbreak Hotel,30,157613,False,0.642,0.724,7,-5.043,1,0.0411,0.0452,0.0,0.26,0.473,159.966,4,goth
98527,1O3ObyWI8TWltr0Y719koQ,Michael Ball,"Les Misérables: The Staged Concert (The Sensational 2020 Live Recording) [Live from the Gielgud Theatre, London]",Javert's Soliloquy - Live,24,282400,False,0.454,0.447,5,-11.441,1,0.171,0.687,0.0,0.715,0.206,81.101,4,show-tunes
27819,7LsTKjKPF4sjIa2klNBw4C,Redeyes;Victor Gould;Juga-Naut,Selfportraits,Carry Me Home / Never Learnt,15,377036,False,0.365,0.852,0,-4.735,0,0.0637,0.00253,0.0524,0.295,0.261,174.027,4,drum-and-bass
52465,2DVSIiwcO9VYsrIU025c8G,Ernest Tubb,Retrospective (Volume 2),Boogie Woogie Baby,14,126626,False,0.814,0.349,2,-15.185,1,0.0651,0.719,0.0,0.203,0.932,98.501,4,honky-tonk
19246,5IoDSNO8QBvxCHGgQeIlKO,Cole Swindell,Chillin' It - Mellow Day Country,Chillin' It,1,196746,False,0.576,0.849,9,-3.057,1,0.0386,0.511,4.01e-05,0.109,0.666,137.99,4,country
15149,7uFXMTRazF955qkJWgPBQJ,French The Kid,Hidden Gems,Window Blues,0,194693,True,0.686,0.543,9,-9.096,1,0.401,0.617,0.0,0.111,0.142,68.241,3,chill
82472,2wSQ3R8BBAG2lB16Wnh3Cg,Dave Edmunds,Trax on Wax 4,Trouble Boys,23,182306,False,0.516,0.957,4,-5.613,1,0.0569,0.0268,1.53e-05,0.0616,0.953,164.405,4,power-pop
82945,1Ow9eFVO6YMzsajOm2cJqB,Elvis Costello & The Attractions,Blood And Chocolate,Blue Chair,21,220466,False,0.613,0.652,2,-7.214,1,0.0291,0.534,0.0,0.0874,0.703,117.293,4,power-pop
75199,2fav8b2H7DiCiF03Z8xg7O,George Winston,Linus & Lucy - The Music of Vince Guaraldi,"You're in Love, Charlie Brown",27,168631,False,0.322,0.295,8,-15.469,1,0.0325,0.954,0.857,0.0991,0.68,68.733,4,new-age
75636,17HHXZfRcjs3FTPrt6OlNa,Karen Marie Garrett,Allure of Sanctuary,Tip Toe Dancer (Kathryn's Song),21,324253,False,0.356,0.095,7,-17.211,1,0.0394,0.974,0.906,0.132,0.0397,121.004,3,new-age
105109,3zB9poibhdiyIGVR9BSzXm,Wasted Glitter,Monday Blues,Monday Blues,44,134400,False,0.569,0.199,0,-10.317,1,0.0322,0.982,0.816,0.0867,0.459,74.939,4,study
71108,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Slippery When Wet,Livin' On A Prayer,85,249293,False,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4,metal
7918,5zsatkx2tAjgZSWAJGaK2T,Clarence White,33 Guitar Instrumentals,Black Mountain Blues (Rag),21,97293,False,0.465,0.474,2,-11.693,1,0.0335,0.926,0.913,0.312,0.963,64.496,4,bluegrass
66506,2SRrXQG5zBbd2VUZFu38iL,Secret Agent 23 Skidoo,Easy,Have Fun,11,186946,False,0.875,0.834,11,-7.307,0,0.314,0.399,0.0,0.267,0.709,104.583,4,kids
106641,3nkDIgvNm64V3cE7bf4Q0a,2 Blyga Läppar,Rasta svinet,Rasta svinet,38,182213,False,0.538,0.836,0,-5.793,1,0.0384,0.0044,0.0,0.297,0.82,149.898,4,swedish
7881,0TxD3HD4pAqdl7Ov8u0ecz,Norman Blake,Back Home In Sulphur Springs,Down Home Summertime Blues,20,222000,False,0.618,0.474,7,-11.444,1,0.0285,0.866,0.0066,0.101,0.477,93.43,4,bluegrass
38417,4WUAyxkq3x4l5P7QN0vmHr,Good Morning,Shawcross,Don't Come Home Today,57,191500,False,0.382,0.738,6,-7.73,1,0.0334,0.507,0.965,0.136,0.462,155.858,4,garage
90892,5hLH4yqTZUX9cpykeMo7Rs,Backstreet Girls,Sick My Duck,Hizbollah Rock'n'rollah,28,194173,False,0.325,0.919,4,-3.061,1,0.0559,0.00186,7.62e-05,0.213,0.406,99.41,4,rock-n-roll
7266,2wtpyd1UwiqtGgVtGhF1jR,Tony Rice;Vassar Clements;Jerry Douglas;Todd Phillips;Sam Bush;Béla Fleck,Cold On The Shoulder,John Hardy,25,209132,False,0.456,0.476,7,-15.652,1,0.0306,0.357,0.00308,0.302,0.963,146.198,4,bluegrass
79408,6V50MyHPGhEmwYu0Wdyf0t,Bruce Hornsby;The Range,The Way It Is,The Way It Is,71,297853,False,0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,4,piano
1837,2AsbwhBYcjeA6gkeyOrFMR,The Budos Band,The Budos Band EP,Smoke Gets In...,18,222906,False,0.513,0.347,9,-13.798,1,0.0293,0.000155,0.894,0.0895,0.279,107.468,4,afrobeat
102856,6wZI4mdT8JwXgkGURnBQiq,John Mayer,Say,Say,61,230213,False,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,4,songwriter
8566,5x7Oxaa9EEIx9nw17CC5yW,B.B. King,Indianola Mississippi Seeds,Chains And Things,57,293733,False,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,blues
63757,20NUlNuGgxtGkl2utHGL5w,The 5.6.7.8's,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),The Barracuda,46,148466,False,0.539,0.97,0,-4.54,0,0.0633,0.00395,0.0188,0.333,0.877,145.493,4,j-rock
84991,2Jk5c7uRBg5O60olRnMpY1,The Monkees,The Best of The Monkees,Papa Gene's Blues,27,117973,False,0.552,0.728,9,-7.984,1,0.0334,0.421,0.0,0.195,0.833,113.333,4,psych-rock
46933,3Rhr2mXd3QRcc1se8VewcY,The Nightraver,We're From Rotterdam,The Nightraver Strikes Again,16,242694,False,0.437,0.954,8,-9.684,0,0.0869,0.0943,0.000404,0.134,0.237,174.843,4,happy
100995,5KfJGQG2miIFHUGpDAdHys,Mike Ness;Billy Zoom,Cheating At Solitaire,Dope Fiend Blues,33,318000,False,0.457,0.916,3,-6.189,1,0.0556,8.03e-05,0.269,0.248,0.535,109.912,4,ska
18252,5pcbv2BMRRLQqLaCDaZIJD,Keith Alberstadt,Walk It Off,New Home,24,91177,False,0.535,0.726,4,-8.844,0,0.951,0.841,0.0,0.612,0.536,162.454,3,comedy
4696,6IUwiHsyKAZtfBy37Wu4ij,Grouper,Dragging a Dead Deer Up a Hill,Heavy Water/I'd Rather Be Sleeping,53,173026,False,0.458,0.309,2,-14.186,1,0.0283,0.909,0.956,0.118,0.0556,106.006,4,ambient
44563,4ImYwDlqjqxCRxnRe66rBa,Daughtry,Break The Spell (Expanded Edition),Gone Too Soon,51,216120,False,0.515,0.593,3,-6.885,1,0.0253,0.178,1.63e-05,0.155,0.265,95.967,4,grunge
77487,5xdz5mGaYOgvCBENCogTqU,Papazoni,Você Subia,Você Subia,45,145354,False,0.765,0.701,7,-4.882,1,0.146,0.311,0.0,0.222,0.632,134.022,4,pagode
50214,4aBQZK2XFW0TxzSx5EhhIE,Stam1na,Novus Ordo Mundi,Betelgeuse,28,193530,False,0.518,0.95,7,-5.817,1,0.0556,7.95e-05,0.000549,0.281,0.211,115.026,4,heavy-metal
109061,3jAPlfftOtKBgrJ722luE3,Hidden Empire,Pont de la Caille,Pont de la Caille,52,313809,False,0.678,0.901,7,-8.83,1,0.0438,0.00168,0.899,0.109,0.0338,123.98,4,techno
92990,1xGX57W7WQVN5TYEnCdZgo,Imelda May,No Turning Back,Dealing with the Devil,21,138933,True,0.661,0.881,9,-4.433,1,0.0461,0.223,8e-05,0.271,0.96,79.345,3,rockabilly
52390,1Zend6MEmBCDKKNJ7km1Hy,Hank Williams;Drifting Cowboys,The Ultimate Collection,Howlin' At The Moon,14,163693,False,0.788,0.383,2,-9.886,1,0.0463,0.642,0.0,0.062,0.948,95.673,4,honky-tonk
98158,3s9itRgJYcKhem01P17865,Jasmine Cephas-Jones;Leslie Odom Jr.;Lin-Manuel Miranda;Sydney James Harcourt;Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),Say No to This,63,242017,False,0.754,0.535,9,-8.156,1,0.305,0.464,0.0,0.19,0.395,81.035,4,show-tunes
49689,5U9KVWwlJNcOYhtdihBJO7,Showtek;Zushi,Analogue Players In A Digital World,Faces,21,280000,False,0.39,0.837,4,-5.979,0,0.0496,0.00644,0.0213,0.499,0.045,146.087,4,hardstyle
50600,5uVhwu6ZexzKtxFWipUGcf,Beast In Black,From Hell with Love,Heart of Steel,43,262979,False,0.548,0.947,8,-6.387,0,0.0339,0.00281,0.000131,0.174,0.65,109.972,4,heavy-metal
18102,4roDTLs05yU9RpSBqwfKQ3,Lil Dicky,Professional Rapper,Bruh...,54,262984,True,0.906,0.888,2,-7.275,1,0.152,0.182,0.0,0.934,0.756,105.991,4,comedy
56524,11iIikXxC6NP0Ma8vMD27x,Vundabar,Gawk,Alien Blues,82,155933,False,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,4,indie-pop
55097,5qhWIOZ6HztbHnsWNnkJTf,Pranish VP,Get You The Moon X Agar Tum Saath Ho,Get You The Moon X Agar Tum Saath Ho,64,236579,False,0.652,0.372,0,-8.823,0,0.035,0.832,2.86e-06,0.117,0.13,118.934,4,indian
25188,60SwCMYfYmEOs1rYMY2LGN,Robert Palmer,Fiesta temática 70s,Johnny And Mary,1,235600,False,0.646,0.739,11,-7.296,0,0.0383,0.0074,0.208,0.0251,0.968,152.675,4,disco
3414,1Uu1dI6OcKWuMLLv8ki3lN,Smash Mouth,Workout Hits 2023,All Star,0,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4,alternative
27819,7LsTKjKPF4sjIa2klNBw4C,Redeyes;Victor Gould;Juga-Naut,Selfportraits,Carry Me Home / Never Learnt,15,377036,False,0.365,0.852,0,-4.735,0,0.0637,0.00253,0.0524,0.295,0.261,174.027,4,drum-and-bass
66374,1VxM3THxCqp52Vvd9LKRIE,Blake Rules;Netherfriends,Kids Trap 7,The Seatbelt Song,12,156164,False,0.788,0.443,8,-11.546,1,0.12,0.18,0.0575,0.0873,0.317,101.439,4,kids
11825,4ggAlL9i78oaVAn9Wx1UJ0,Peppa Pig,Peppa's Adventures: The Album,North Star Lullaby,48,146198,False,0.655,0.217,5,-10.574,1,0.0297,0.881,0.0,0.0628,0.479,79.951,4,british
22203,0ItAcLSkUiePOmFGun3cSe,Death,Symbolic (Remastered Version),Crystal Mountain,50,307426,False,0.261,0.979,7,-6.218,1,0.221,4.48e-05,0.0014,0.374,0.362,175.866,4,death-metal
13127,5W9RZDw9pVtWxySWICSbFO,Glenn Underground,The Jerusalem EP's,There Is A Time,15,381520,False,0.83,0.358,2,-16.314,1,0.0921,0.00167,0.274,0.0695,0.303,121.899,4,chicago-house
26277,0acaq8Gi5QLRFHxNOseSjq,Carsten Svendsen,Coco (Originalt Dansk Soundtrack),Forglem mig ej (Ernesto de la Cruz),25,109280,False,0.46,0.581,2,-6.705,1,0.0373,0.744,0.0,0.601,0.82,128.819,4,disney
76260,4LCmHefOnuKBfA4QAOZ87c,Andrea Bocelli,Cieli Di Toscana (Remastered),Il diavolo e l'angelo,24,241840,False,0.531,0.788,7,-5.889,1,0.041,0.595,4.18e-06,0.152,0.508,80.027,4,opera
33567,2Xm7PDrm7BjRbqMsnwWUla,FACE,REVENGE,Тысячи птиц,50,164493,True,0.679,0.524,4,-7.361,0,0.123,0.104,0.0,0.122,0.162,93.543,5,emo
78558,0ksVMStKRQ5mjRT1l8bAC5,Mike Der Bademeister;Schwalmrebellen,Licht am Fahrrad,Licht am Fahrrad,27,192293,False,0.66,1.0,6,-1.51,1,0.0753,0.0363,0.0,0.78,0.772,140.006,4,party
96670,23zxuxHVaTHqcJ2fwmn1IZ,Maria Bethânia,Mar De Sophia,Debaixo D'água / Agora,37,212320,False,0.785,0.178,9,-17.52,1,0.204,0.785,0.0,0.109,0.461,73.147,4,samba
46093,2ChoXtbLnNS1SIIbBiwcOZ,Lawineboys,Groeten Uit De Feesttent,Groeten Uit De Feesttent,28,192291,False,0.744,0.97,9,-3.728,1,0.0599,0.127,0.0,0.318,0.963,155.031,4,happy
106257,3Ggd7jiXeQCKcfSy83Oem5,Olivia Lobato,REGNIG DAG,Syrener,0,182875,False,0.643,0.476,7,-8.673,0,0.0337,0.106,0.0202,0.104,0.358,122.948,4,swedish
108744,4RBOxmN2dset44FWqnUJSp,La Juan D'Arienzo,Cortando Clavos,La Cumparsita,18,223097,False,0.656,0.212,7,-8.716,0,0.0538,0.785,0.551,0.105,0.629,134.285,4,tango
14441,0ICwVvXOLKKzSvs3QKJtYx,Caillou,Les chansons de Caillou,Jai appris à nager!,33,75000,False,0.907,0.403,0,-11.401,1,0.0894,0.644,0.0,0.0782,0.921,142.062,4,children
75940,0TCQVIvfxdmwEbswLAJPl4,Dan Gibson's Solitudes,Natural Anti-Stress,Pluie de Velours,20,885746,False,0.0738,0.0774,4,-26.203,1,0.038,0.9,0.477,0.889,0.038,79.944,5,new-age
93705,5o2TG8HvBzEujZQlITEuzP,Виктор Лебедев;Оркестр Ленинградского института культуры,"Танго ""Берет"" (Песни из любимых кинофильмов)","Ограбление банка - Из т/с ""Бюро счастья""",1,314801,False,0.525,0.501,5,-10.62,1,0.0498,0.441,0.686,0.108,0.336,99.915,4,romance
46487,5BZXS57JDfasYe8sM15hZl,Rexanthony,Cocoricò Three,Capturing Matrix (Trancegression Cc3),20,263360,False,0.516,0.969,5,-5.908,0,0.0572,0.000983,0.791,0.156,0.398,158.825,4,happy
109050,12LOYGBr0T0IqyuhEILYFh,NTO,La clé des champs,La clé des champs,59,416000,False,0.461,0.526,6,-10.668,1,0.0506,0.00142,0.861,0.108,0.0401,120.011,4,techno
50784,5cp95x2QGKQ6FgAOiletsu,Stam1na,Uudet kymmenen käskyä,Kaksi reittiä yksi suunta,21,322844,False,0.511,0.987,5,-6.658,1,0.136,0.000321,0.00127,0.208,0.0378,109.915,4,heavy-metal
56682,776AftMmFFAWUIEAb3lHhw,Måneskin,Teatro d'ira - Vol. I,ZITTI E BUONI,76,194786,True,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,4,indie-pop
60920,6UDeruTHGSpeS2Y1WLhmoN,Kraff Gad;Pablo YG,"BINGO, PT. 2","BINGO, PT. 2",18,220579,True,0.905,0.581,11,-6.648,0,0.178,0.176,0.0,0.0815,0.478,95.009,4,j-dance
14346,2eCpzeLV8NEPd76PPpJH6Z,Kinderen voor Kinderen,42 - Worden wat je wil,Smoesje klaar,35,155960,False,0.698,0.673,5,-6.328,0,0.0295,0.0908,2.93e-06,0.701,0.599,101.082,4,children
89194,0EZ3k6NTvkH1sQddEK4slm,KAROL G,Perreo Tenebroso Vol. 5,Go Karo,0,149866,False,0.746,0.727,9,-3.342,1,0.0639,0.0469,1e-06,0.0793,0.827,93.032,4,reggaeton
6930,4ywBPWj2NsH9DBTdMrzXLJ,Woods Of Ypres,Against The Seasons: Cold Winter Songs From The Dead Summer Heat,The Shams Of Optimism,17,182573,False,0.119,0.968,1,-4.299,1,0.374,1.36e-05,0.966,0.33,0.0374,171.644,3,black-metal
105953,62j6LjW7GCAeHr5D2E20d4,Blackburri,The Mysterious Tale of Cat,The Mysterious Tale of Cat,19,170714,False,0.725,0.13,1,-16.784,1,0.226,0.901,0.934,0.622,0.297,168.02,4,study
100782,6ilM8j0ySMd0XhHRxQfuvn,The Planet Smashers,Life of the Party,Super Orgy Porno Party,32,155773,False,0.661,0.875,0,-5.86,1,0.041,0.193,3.65e-06,0.218,0.981,158.087,4,ska
842,7fMxaup9mYP470sT9I71Od,Ankle Grease,Straight to the Bottom: Back to the Bottom,Protest Songs,26,111641,True,0.37,0.703,7,-6.765,1,0.0755,0.366,0.0,0.394,0.482,143.848,4,acoustic
1646,77r13JXhYWifX2up1zcecR,Jackie Mittoo,The Keyboard King at Studio One,Drum Song,20,264133,False,0.696,0.415,6,-12.57,1,0.0379,0.169,0.847,0.0888,0.637,95.801,4,afrobeat
40346,1u7ZkLH2r19lpcuneYXHH6,Rodolfo Abrantes,R.A.B.T.,Nível Raso,43,253253,False,0.593,0.661,4,-6.685,0,0.0343,0.00024,0.000109,0.104,0.452,140.026,4,gospel
73734,5ylczvXq66th3ra7um4imD,Booka Shade,Little Treasure (Contour 3),Little Treasure (Contour 3),45,358133,False,0.719,0.85,11,-9.968,0,0.0489,0.0425,0.842,0.0541,0.293,124.999,4,minimal-techno
74183,4T3SkqoVATAGpizjUyrMzE,Almir Sater,Almir Sater,Boiada,46,226266,False,0.421,0.346,11,-9.351,1,0.0255,0.875,9.27e-06,0.0895,0.318,95.842,3,mpb
84893,2SnUJUMztW1wAt5pi3cBsP,Tiger Army,II: Power Of Moonlite,When Night Comes Down,26,198026,False,0.354,0.981,0,-2.152,0,0.151,0.00136,0.0,0.239,0.332,154.959,4,psych-rock
56893,3lQSSCkWvGMGrqdQgBarqV,Cesare Cremonini,10's Music Grandi Successi,La Nuova Stella Di Broadway,1,267746,False,0.473,0.565,2,-7.988,1,0.0341,0.66,3.52e-05,0.0908,0.294,139.887,4,indie-pop
101542,5rxFfpGUKdpsbhLBE51F1b,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Nursery Rhymes,36,130872,False,0.128,0.00262,5,-36.35,1,0.0388,0.995,0.927,0.0843,0.0365,74.138,5,sleep
5821,2MnzcFPMLMo8lgOt5xSS8x,Takatsugu Muramatsu,When Marnie Was There Soundtrack Music Collection,The Girl in the Blue Window,53,57226,False,0.246,0.103,2,-24.539,1,0.0387,0.895,0.903,0.121,0.165,85.744,3,anime
24116,1xRS4rW2sFcVVkngfnhQuM,Theo Parrish,Sound Signature Sounds,Ebonics,13,759266,False,0.892,0.396,6,-17.348,0,0.298,0.651,0.435,0.117,0.54,110.592,4,detroit-techno
14826,11cSlsmHGtGELKOznBTyQk,Peppa Pig Stories,Goldie the Fish,Goldie the Fish,44,305260,False,0.637,0.368,8,-13.572,0,0.931,0.832,0.0,0.121,0.485,84.366,4,children
101457,5b0EbWEsagMNqlSPRk8FXb,Sohn Aelia,Uitblinken,Uitblinken,61,179789,False,0.199,0.0334,0,-29.758,1,0.0441,0.965,0.942,0.0819,0.0355,64.8,3,sleep
18074,3LNnPvkxj4m1lOWvSyTihG,Larry The Cable Guy,We've Been Thinking,Family Outings,27,244697,False,0.563,0.794,6,-10.696,0,0.93,0.79,0.0,0.466,0.327,127.615,3,comedy
679,0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,Eye To The Telescope,Black Horse And The Cherry Tree,67,172373,False,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,4,acoustic
6358,03ehYCO0GKI33FeOLNh75B,Der Weg einer Freiheit,Stellar,Eiswanderer,19,555387,False,0.158,0.752,3,-11.214,0,0.0687,0.000138,0.903,0.0551,0.0333,148.775,4,black-metal
6321,0KTE42CfNdxyAXD6VUpypM,Burzum,Thulean Mysteries,Thulean Mysteries,19,261549,False,0.0791,0.097,7,-21.318,1,0.0433,0.985,0.983,0.108,0.0305,61.086,5,black-metal
64134,7i0UYyimBRONNLjNdsfVBz,Ella Fitzgerald,Christmas Best Hits 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
89579,1thR2sfJj6FasYaXHQ98e4,Juan Magán;Mala Rodríguez,Perreo Tenebroso Vol. 3,Usted,0,233746,False,0.666,0.826,0,-4.093,1,0.0625,0.017,0.0,0.285,0.343,104.701,4,reggaeton
98368,3cNRRmw7cc1TnQdGpF4ZNH,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Tanzsaal,26,719306,False,0.329,0.498,8,-9.257,1,0.0397,0.573,0.0115,0.205,0.188,133.17,4,show-tunes
105617,1OBQNbhJ8jysbZFnL4FnRB,Crate Diggers,Fruit Loops,Fruit Loops,31,100089,False,0.67,0.425,11,-8.684,0,0.0881,0.375,0.899,0.167,0.504,83.679,4,study
38200,2bzA5Dy1SmMZnhljPOK0rv,Brad stank,Daddy Blue / O.T.D.,Daddy Blue,54,146657,False,0.658,0.385,6,-11.846,1,0.352,0.512,0.00642,0.278,0.697,107.654,4,garage
5979,2BRcPW3G9mgY0a5MUjlsJ0,Daddyphatsnaps,The GOAT (Whitebeard),The GOAT (Whitebeard),51,261269,False,0.706,0.614,10,-10.284,0,0.299,0.294,0.0,0.16,0.558,82.84,4,anime
25996,1EkiKKlmdQZI6RzWjnh30p,Kordian,Siup na zdrowie,Siup na zdrowie,29,164257,False,0.764,0.965,1,-7.328,0,0.147,0.182,0.0,0.395,0.944,145.093,4,disco
101636,15VlEpeJn87yTi9bLTjj8E,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Baby Sleep Music and Lullabies,35,132149,False,0.164,0.00269,9,-36.205,1,0.0414,0.995,0.984,0.0835,0.0514,71.003,5,sleep
66116,40OHlrykUVxbIp1OUcOr3U,Coach Kody,DRACULA: A Children's Story,DRACULA: A Children's Story,18,312402,False,0.605,0.269,4,-12.945,1,0.491,0.67,0.0,0.113,0.693,179.225,3,kids
32873,4OEFimDOokeMcxvWdmWbuI,Krovostok,Наука,Амфибия,50,284776,True,0.847,0.409,1,-11.034,1,0.422,0.341,1.46e-05,0.0995,0.481,125.946,4,electronic
28983,6A5oTjzozwG89lc3lAn0iU,Pillow Queens,Leave The Light On,The Wedding Band,25,238306,False,0.459,0.623,0,-8.079,1,0.0502,0.193,0.0,0.113,0.179,126.094,4,dub
14968,1fe2sInhU41vnz8FsIPhyz,Peppa Pig,Peppa's Adventures: The Album,Peppa's Adventures,42,166106,False,0.802,0.59,0,-6.084,1,0.036,0.311,0.0,0.305,0.725,95.978,4,children
14455,6BQTFJufRXkze62dxHhll1,CoComelon,Nursery Rhymes by CoComelon,Are We There Yet?,39,148081,False,0.864,0.259,3,-12.584,1,0.0428,0.192,0.0,0.0935,0.829,90.027,4,children
76552,4ij2WkPGUaavtMZ03lVLm1,Dimash Qudaibergen,Requiem: The Story of One Sky,Requiem: The Story of One Sky,53,599401,False,0.271,0.525,4,-7.261,0,0.037,0.377,0.00495,0.151,0.0964,137.458,4,opera
76309,5IhtaTempjlVlPmSgI0FQS,Nightwish,Imaginaerum,Storytime,58,322280,False,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,opera
87247,69RBhbgVjnfVzzUvFokYRC,Banda Autentica de Jerez,La Autentica de Jerez Zacatecas - 15 Exitos,24 Horas del Dia,48,172920,False,0.698,0.443,3,-9.526,1,0.0459,0.391,0.0,0.086,0.931,136.803,4,r-n-b
81320,7eLvCsLfaeSHeezjOwJ96E,Justin Bieber,pov: it's 2020,Yummy,0,208520,False,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,4,pop
78924,5wZ7Hw40wC04N0k4NDlgBC,Jack Gelee,"Zicke Zacke, Prost ihr Säcke","Zicke Zacke, Prost ihr Säcke",23,170042,False,0.71,0.998,8,-1.898,1,0.304,0.0221,0.0,0.529,0.712,140.089,4,party
41271,4z4PKGAdRw039Paefrm7O5,obnoXIuz,Kanske Dags Att Tänka Om? (Produced by Hard 2 Handle),Kanske Dags Att Tänka Om? - Producerad av Hard 2 Handle,27,186540,False,0.663,0.612,10,-11.542,0,0.375,0.0611,0.0,0.34,0.824,175.849,4,goth
98391,2NUQAdPucknkDNQss26FTu,Jubiläumscast Wien 2012,Elisabeth - Gesamtaufnahme Live - Jubiläumsfassung,"Schön, euch alle zu seh´n",26,158093,False,0.532,0.52,2,-11.202,0,0.201,0.688,0.0,0.331,0.547,128.034,4,show-tunes
4930,66Q6qHI1mPeGiUj85F9ZGu,Fabrizio Paterlini,Historiette No. 5,Historiette No. 5,49,197982,False,0.239,0.237,2,-18.392,0,0.0522,0.989,0.879,0.108,0.231,83.403,1,ambient
112214,24WxherbUpdXB1lUTRsqmJ,Ais Ezhel;Red;Emrah Karakuyu;Keişan;Anıl Piyancı;Nomad,Sekiz,Sekiz 2,44,278453,False,0.821,0.839,2,-4.723,1,0.22,0.272,0.0,0.306,0.285,101.118,4,turkish
14557,6sJImqJveB5c5qIHCRCLUd,Super Simple Songs,Humpty Dumpty & More Kids Songs,Humpty Dumpty,54,72631,False,0.73,0.295,9,-9.447,1,0.0335,0.781,1.72e-05,0.122,0.961,114.002,1,children
20200,0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),90,182906,True,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4,dance
14056,2AGvjBQyW8RMHIlUQ30ifd,Mellodees,ABC's Song,ABC's Song,60,94925,False,0.682,0.957,0,-1.588,1,0.0552,0.408,0.0293,0.338,0.565,133.991,4,children
