T1_index,T2_index,cosine_similarity,cosine_distance
1741,7662,0.25978643,0.7402136
1742,7662,0.24822444,0.75177556
1743,7662,0.2424773,0.7575227
1744,7662,0.26744133,0.73255867
1745,7662,0.25047004,0.74952996
1746,7662,0.25267166,0.74732834
1747,7662,0.25255066,0.74744934
1748,7662,0.25298846,0.74701154
1749,10216,0.26244742,0.7375526
1750,7662,0.23241141,0.7675886
1751,7662,0.26734236,0.7326577
1752,10216,0.22228095,0.777719
1753,10216,0.26734686,0.73265314
1754,10216,0.26140285,0.73859715
1755,10216,0.19166079,0.80833924
1756,7662,0.2340293,0.7659707
1757,10216,0.2354648,0.7645352
1758,10216,0.21073121,0.7892688
1759,7708,0.23348169,0.7665183
1760,7662,0.27038258,0.7296174
1761,7662,0.23629612,0.7637039
1762,10216,0.24746564,0.7525344
1763,7662,0.2689318,0.7310682
1764,7662,0.25900748,0.74099255
1765,2558,0.19631194,0.80368805
1766,10216,0.27515918,0.7248408
1767,10216,0.26013356,0.73986644
1768,2789,0.19373043,0.8062696
1769,7662,0.26569545,0.73430455
1770,10216,0.2610274,0.7389726
1771,7296,0.22347252,0.77652746
1772,10216,0.26003426,0.73996574
1773,10216,0.2694295,0.7305705
1774,7662,0.25343612,0.7465639
1775,10216,0.19010954,0.80989045
1776,10216,0.23178644,0.76821357
1777,989,0.24644445,0.75355554
1778,7759,0.25071108,0.7492889
1779,7662,0.25670403,0.74329597
1780,7662,0.24880388,0.75119615
1781,7662,0.26757175,0.73242825
1782,7662,0.26721126,0.73278874
1783,7296,0.25101823,0.7489818
1784,7662,0.25118676,0.7488133
1785,7662,0.28514537,0.7148546
1786,7296,0.2390981,0.7609019
1787,10216,0.20474808,0.7952519
1788,10216,0.26484245,0.73515755
1789,7296,0.2473233,0.7526767
1790,10216,0.27520907,0.72479093
1791,10216,0.23430026,0.76569974
1792,7662,0.1930747,0.8069253
1793,7759,0.23007818,0.76992184
1794,10216,0.20075378,0.7992462
1795,7662,0.2660049,0.7339951
1796,7296,0.24323699,0.756763
1797,7662,0.24139698,0.75860304
1798,7296,0.25193843,0.74806154
1799,7662,0.2768751,0.72312486
1800,7662,0.25121439,0.7487856
1801,7662,0.25626475,0.74373525
1802,7662,0.25649098,0.74350905
1803,10216,0.2291483,0.77085173
1804,7662,0.24887177,0.7511282
1805,7662,0.24712765,0.75287235
1806,7662,0.23485897,0.765141
1807,7662,0.24851203,0.751488
1808,7662,0.23137046,0.76862955
1809,7662,0.24949625,0.7505038
1810,10216,0.2816347,0.7183653
1811,10216,0.25261757,0.7473824
1812,10216,0.19402504,0.80597496
1813,7662,0.23738766,0.76261234
1814,10216,0.19657615,0.8034239
1815,7662,0.26712492,0.7328751
1816,7296,0.2531135,0.7468865
1817,7662,0.26949322,0.7305068
1818,7296,0.18911615,0.8108839
1819,7662,0.24024864,0.7597514
1820,7296,0.27334815,0.72665185
1821,7662,0.26396877,0.73603123
1822,7662,0.23766334,0.7623367
1823,7662,0.24839158,0.75160843
1824,10216,0.19843589,0.8015641
1825,10216,0.28581947,0.7141805
1826,7662,0.2378478,0.7621522
1827,7662,0.26604992,0.7339501
1828,7296,0.2313022,0.7686978
1829,7662,0.2493102,0.7506898
1830,7662,0.2646838,0.73531616
1831,7759,0.26895607,0.73104393
1832,7296,0.2245974,0.7754026
1833,7662,0.2683402,0.73165977
1834,7662,0.24958742,0.7504126
1835,7662,0.2805174,0.7194826
1836,7662,0.23831303,0.761687
1837,2558,0.20851746,0.79148257
1838,2789,0.21473488,0.7852651
1839,7662,0.24519698,0.754803
1840,7662,0.28782782,0.71217215
1841,7662,0.28218144,0.71781856
1842,8373,0.2591469,0.7408531
1843,7662,0.27018395,0.7298161
1844,7662,0.24589396,0.75410604
1845,7662,0.24135375,0.75864625
1846,10216,0.19964547,0.80035454
1847,2789,0.1986928,0.8013072
1848,7662,0.2542361,0.7457639
1849,7662,0.2695255,0.7304745
1850,10216,0.18869722,0.8113028
1851,7662,0.22833273,0.77166724
1852,7662,0.2571638,0.74283624
1853,7662,0.25772148,0.7422785
1854,7296,0.26229912,0.7377009
1855,2558,0.20349139,0.7965086
1856,10216,0.2423012,0.7576988
1857,2558,0.19501312,0.8049869
1858,7662,0.2696747,0.73032534
1859,7759,0.26263475,0.73736525
1860,7662,0.22636133,0.77363867
1861,7759,0.27042204,0.72957796
1862,7662,0.25141,0.74859
1863,10216,0.24602002,0.75398
1864,7662,0.2676559,0.7323441
1865,10216,0.24131,0.75869
1866,8373,0.26908103,0.730919
1867,7296,0.2552518,0.74474823
1868,7296,0.2789523,0.7210477
1869,7296,0.25215268,0.7478473
1870,7662,0.24140072,0.7585993
1871,7759,0.2663526,0.7336474
1872,10216,0.2046903,0.79530966
1873,7662,0.25831378,0.7416862
1874,7662,0.25553152,0.74446845
1875,10216,0.20136964,0.79863036
1876,7662,0.24026707,0.75973296
1877,7662,0.22314748,0.7768525
1878,7662,0.27035317,0.7296468
1879,7662,0.25466847,0.7453315
1880,7662,0.273537,0.72646296
1881,10216,0.192422,0.80757797
1882,7296,0.24454461,0.7554554
1883,7662,0.2342768,0.7657232
1884,10216,0.26196343,0.7380366
1885,7662,0.26288378,0.7371162
1886,7662,0.23096529,0.76903474
1887,10216,0.21243098,0.78756905
1888,7296,0.19757664,0.80242336
1889,7662,0.26645342,0.7335466
1890,7759,0.2538118,0.74618816
1891,7296,0.2528298,0.7471702
1892,7662,0.23428169,0.76571834
1893,10216,0.20344593,0.7965541
1894,7662,0.25928962,0.7407104
1895,10216,0.25966597,0.74033403
1896,7662,0.23809826,0.76190174
1897,7662,0.24611202,0.753888
1898,7662,0.28029323,0.7197068
1899,7662,0.28114995,0.71885
1900,7662,0.19595265,0.80404735
1901,7662,0.26017502,0.739825
1902,7662,0.20109469,0.7989053
1903,7662,0.22844774,0.77155226
1904,3028,0.18714914,0.81285083
1905,7296,0.17873283,0.8212672
1906,7662,0.26537403,0.73462594
1907,7662,0.26656818,0.7334318
1908,7662,0.26230815,0.7376919
1909,989,0.23952633,0.76047367
1910,7296,0.26957655,0.73042345
1911,7662,0.22872484,0.77127516
1912,2789,0.21927446,0.78072554
1913,7662,0.26637417,0.7336258
1914,7296,0.24466847,0.7553315
1915,7296,0.2824332,0.7175668
1916,10216,0.20363538,0.7963646
1917,7662,0.26669967,0.7333003
1918,7662,0.23528466,0.7647153
1919,10216,0.23922215,0.76077783
1920,7662,0.25973132,0.7402687
1921,7662,0.26341045,0.73658955
1922,7662,0.27414864,0.72585136
1923,7662,0.26262844,0.73737156
1924,7662,0.2357141,0.7642859
1925,7662,0.24295047,0.75704956
1926,7662,0.25433806,0.745662
1927,7662,0.276386,0.723614
1928,7662,0.24990696,0.75009304
1929,7662,0.27185014,0.7281499
1930,10216,0.26409245,0.73590755
1931,7296,0.24995072,0.7500493
1932,7662,0.26164415,0.7383559
1933,2558,0.19494063,0.8050594
1934,7296,0.26205093,0.7379491
1935,7662,0.21987632,0.7801237
1936,7662,0.26957685,0.73042315
1937,10216,0.22046366,0.77953637
1938,7296,0.22796702,0.772033
1939,7662,0.23636892,0.7636311
1940,10216,0.27015376,0.72984624
1941,7662,0.2839548,0.7160452
1942,7759,0.268667,0.731333
1943,7662,0.26744053,0.73255944
1944,7662,0.24922168,0.7507783
1945,7296,0.28710768,0.7128923
1946,7662,0.2434852,0.7565148
1947,7662,0.22767842,0.7723216
1948,7662,0.263251,0.736749
1949,7662,0.27701434,0.7229856
1950,7662,0.26897943,0.73102057
1951,7662,0.26600206,0.73399794
1952,7296,0.25257832,0.7474217
1953,7662,0.270381,0.729619
1954,7662,0.26574254,0.73425746
1955,7296,0.20177272,0.7982273
1956,7662,0.27359372,0.7264063
1957,7662,0.25065523,0.74934477
1958,7662,0.25589398,0.74410605
1959,7662,0.23797306,0.7620269
1960,2558,0.18826362,0.81173635
1961,7662,0.28419554,0.71580446
1962,7662,0.22449432,0.77550566
1963,7296,0.2151398,0.7848602
1964,7296,0.24980049,0.7501995
1965,7662,0.2356022,0.7643978
1966,7662,0.2614414,0.7385586
1967,10216,0.24799557,0.75200444
1968,7662,0.22077286,0.77922714
1969,7662,0.2333638,0.7666362
1970,7662,0.26458958,0.73541045
1971,10216,0.23488605,0.76511395
1972,7296,0.2694638,0.7305362
1973,7662,0.2475043,0.7524957
1974,7662,0.24417737,0.75582266
1975,7662,0.22244428,0.7775557
1976,7662,0.23011978,0.76988024
1977,7662,0.2696622,0.7303378
1978,7662,0.24567533,0.7543247
1979,7662,0.25153163,0.7484684
1980,10216,0.2696096,0.7303904
1981,7296,0.23980998,0.76019
1982,7662,0.25665313,0.74334687
1983,7662,0.22945862,0.77054137
1984,2558,0.19228643,0.80771357
1985,10216,0.24755463,0.75244534
1986,7296,0.21556383,0.78443617
1987,7662,0.2399239,0.7600761
1988,7662,0.24712771,0.7528723
1989,7662,0.2565974,0.7434026
1990,7662,0.2880495,0.71195054
1991,7662,0.27590084,0.72409916
1992,7662,0.26821393,0.7317861
1993,10216,0.21450347,0.78549653
1994,7662,0.23299024,0.76700974
1995,7296,0.2683299,0.73167014
1996,7662,0.25085068,0.7491493
1997,7662,0.27326223,0.72673774
1998,10216,0.19326982,0.80673015
1999,7662,0.23560357,0.7643964
2000,2558,0.21375239,0.7862476
2001,7662,0.25418824,0.74581176
2002,7662,0.24162468,0.7583753
2003,7296,0.23498209,0.7650179
2004,7662,0.27579933,0.72420067
2005,7662,0.25920826,0.74079174
2006,10216,0.25617504,0.74382496
2007,7662,0.2644426,0.73555744
2008,7662,0.25469172,0.7453083
2009,7662,0.25797564,0.74202436
2010,7662,0.2731795,0.72682047
2011,7759,0.24416459,0.7558354
2012,10216,0.22531308,0.77468693
2013,7662,0.24388424,0.7561158
2014,7662,0.23860238,0.7613976
2015,7662,0.2775774,0.7224226
2016,7662,0.25500923,0.74499077
2017,7662,0.25121725,0.74878275
2018,7296,0.20747766,0.7925223
2019,7662,0.25921243,0.74078757
2020,7296,0.20498097,0.79501903
2021,2558,0.19781423,0.8021858
2022,7296,0.25631702,0.743683
2023,7662,0.23533209,0.7646679
2024,7662,0.22915965,0.77084035
2025,7662,0.24587877,0.75412124
2026,7662,0.23561338,0.76438665
2027,10216,0.24906191,0.75093806
2028,7296,0.25631586,0.7436842
2029,8373,0.26110578,0.7388942
2030,7662,0.25441208,0.74558794
2031,7662,0.27327836,0.72672164
2032,7662,0.24744487,0.75255513
2033,10216,0.26242867,0.73757136
2034,2558,0.1964154,0.8035846
2035,7662,0.27606258,0.7239374
2036,7662,0.27348423,0.72651577
2037,7296,0.28946096,0.71053904
2038,7662,0.25988996,0.74011004
2039,8373,0.26633644,0.73366356
2040,7662,0.27002996,0.72997004
2041,7662,0.23172915,0.76827085
2042,7759,0.25797608,0.74202394
2043,2789,0.18639696,0.81360304
2044,7662,0.21981815,0.7801819
2045,7662,0.271622,0.728378
2046,7662,0.2585476,0.7414524
2047,10216,0.25996745,0.74003255
2048,7662,0.26063517,0.73936486
2049,7662,0.2511454,0.74885464
2050,10216,0.27539426,0.72460574
2051,7296,0.23009874,0.7699013
2052,10216,0.19256324,0.80743676
2053,7296,0.28780922,0.71219075
2054,7662,0.2644703,0.73552966
2055,7662,0.27600577,0.72399426
2056,7662,0.2649821,0.7350179
2057,7662,0.2529993,0.7470007
2058,7662,0.25521967,0.7447803
2059,7662,0.24990812,0.7500919
2060,10216,0.23550844,0.76449156
2061,7662,0.26570708,0.7342929
2062,7662,0.23451507,0.7654849
2063,10216,0.25214553,0.7478545
2064,7296,0.20978093,0.79021907
2065,7662,0.27911586,0.72088414
2066,7662,0.26437867,0.73562133
2067,7662,0.27204806,0.72795194
2068,7662,0.25484955,0.74515045
2069,7662,0.28128237,0.71871763
2070,7662,0.24850881,0.7514912
2071,7662,0.2495138,0.7504862
2072,7662,0.2430048,0.7569952
2073,7296,0.2137304,0.7862696
2074,2558,0.21946137,0.7805386
2075,7662,0.27144718,0.7285528
2076,10216,0.18282722,0.81717277
2077,7662,0.2292266,0.7707734
2078,7662,0.24330816,0.7566918
2079,7662,0.2595456,0.74045444
2080,10216,0.25384694,0.74615306
2081,7662,0.26875374,0.73124623
2082,10216,0.26955745,0.7304425
2083,7296,0.24603945,0.75396055
2084,10216,0.24017839,0.7598216
2085,7296,0.24962635,0.75037366
2086,7662,0.2793563,0.7206437
2087,7662,0.24135976,0.7586402
2088,7296,0.2055552,0.7944448
2089,7662,0.29229483,0.70770514
2090,7662,0.2214799,0.7785201
2091,7662,0.25655425,0.74344575
2092,7662,0.24900557,0.75099444
2093,2789,0.20000476,0.79999524
2094,7662,0.25041085,0.74958915
2095,7662,0.25708318,0.7429168
2096,7662,0.24154457,0.7584554
2097,7662,0.24679953,0.7532005
2098,7662,0.25919017,0.7408098
2099,7296,0.20460242,0.7953976
2100,7662,0.2666756,0.7333244
2101,10216,0.26088285,0.73911715
2102,7662,0.25217703,0.747823
2103,7662,0.26194507,0.73805493
2104,7662,0.23187596,0.76812404
2105,7662,0.2811253,0.7188747
2106,7662,0.25211328,0.7478867
2107,7662,0.27561545,0.72438455
2108,7662,0.24695122,0.7530488
2109,2558,0.19840191,0.8015981
2110,7662,0.26511475,0.7348852
2111,10216,0.27286398,0.727136
2112,7662,0.25633264,0.74366736
2113,7662,0.2446067,0.75539327
2114,7662,0.25718284,0.74281716
2115,2789,0.20849848,0.7915015
2116,7296,0.2097039,0.7902961
2117,7662,0.24478135,0.7552186
2118,10216,0.2007297,0.7992703
2119,7662,0.25381336,0.7461866
2120,10216,0.2440674,0.75593257
2121,7662,0.2835412,0.7164588
2122,7296,0.26428658,0.7357134
2123,7759,0.2593267,0.7406733
2124,7662,0.25030965,0.74969035
2125,7662,0.23946413,0.76053584
2126,7662,0.23055792,0.7694421
2127,10216,0.25409204,0.74590796
2128,7662,0.26475924,0.73524076
2129,7662,0.24830846,0.7516915
2130,2789,0.21610114,0.78389883
2131,7759,0.27201414,0.72798586
2132,7662,0.24241717,0.75758284
2133,7662,0.25039953,0.74960047
2134,7296,0.25859237,0.74140763
2135,7662,0.24460797,0.755392
2136,7662,0.2529286,0.7470714
2137,7662,0.26336676,0.73663324
2138,7662,0.25146413,0.7485359
2139,10216,0.27338755,0.72661245
2140,7662,0.24946333,0.7505367
2141,7662,0.26332876,0.7366712
2142,7296,0.25691727,0.74308276
2143,10216,0.24739403,0.752606
2144,10216,0.24514097,0.75485903
2145,7296,0.2778181,0.7221819
2146,7296,0.2531163,0.7468837
2147,7296,0.25956902,0.74043095
2148,7662,0.26379928,0.7362007
2149,7296,0.23143794,0.7685621
2150,10216,0.28450346,0.71549654
2151,2558,0.21137537,0.78862464
2152,7662,0.24115232,0.7588477
2153,7296,0.2519583,0.7480417
2154,7296,0.19423419,0.8057658
2155,7662,0.21482363,0.7851764
2156,10216,0.23210402,0.767896
2157,10216,0.25340313,0.7465969
2158,7662,0.25533572,0.7446643
2159,7662,0.25389296,0.74610704
2160,3028,0.2056637,0.7943363
2161,7662,0.19971292,0.80028707
2162,10216,0.2552059,0.74479413
2163,7662,0.23991984,0.76008016
2164,7662,0.2585395,0.7414605
2165,7662,0.24949655,0.7505034
2166,7662,0.24449545,0.75550455
2167,7296,0.27243444,0.7275655
2168,7662,0.2642691,0.7357309
2169,7662,0.24545905,0.7545409
2170,10216,0.25770655,0.7422935
2171,7296,0.21813105,0.78186893
2172,2558,0.21173829,0.7882617
2173,7662,0.23527609,0.7647239
2174,2789,0.20696571,0.7930343
2175,10216,0.24856706,0.75143296
2176,7296,0.26388073,0.7361193
2177,10216,0.23733333,0.7626667
2178,7296,0.2645784,0.7354216
2179,7662,0.2537356,0.7462644
2180,7662,0.24057171,0.75942826
2181,7662,0.2600124,0.7399876
2182,7296,0.20110178,0.7988982
2183,7662,0.27004024,0.7299597
2184,7662,0.27154726,0.72845274
2185,7662,0.2827332,0.7172668
2186,7662,0.24607271,0.7539273
2187,7662,0.24175385,0.7582462
2188,10216,0.23713683,0.76286316
2189,2789,0.19964413,0.80035585
2190,7662,0.2545188,0.7454812
2191,7662,0.23901263,0.7609874
2192,7662,0.25485784,0.74514216
2193,10216,0.2744422,0.7255578
2194,2789,0.20010722,0.7998928
2195,7662,0.2562184,0.74378157
2196,7296,0.23181316,0.7681868
2197,7662,0.27527925,0.7247207
2198,10216,0.22728366,0.77271634
2199,7662,0.27208757,0.7279124
2200,7662,0.25693154,0.74306846
2201,7759,0.23548423,0.76451576
2202,10216,0.26045483,0.73954517
2203,2789,0.19128536,0.8087146
2204,7662,0.27316207,0.72683793
2205,7662,0.27416646,0.72583354
2206,7662,0.25195488,0.7480451
2207,7662,0.25412863,0.74587137
2208,7662,0.24291061,0.7570894
2209,7296,0.21740252,0.7825975
2210,7662,0.23831625,0.76168376
2211,7759,0.2640902,0.7359098
2212,10216,0.23093177,0.76906824
2213,7662,0.23495373,0.76504624
2214,7662,0.2698313,0.7301687
2215,7662,0.27646905,0.72353095
2216,7662,0.24781322,0.7521868
2217,7662,0.23728009,0.7627199
2218,10216,0.27734166,0.72265834
2219,7662,0.24899846,0.75100154
2220,10216,0.20106104,0.798939
2221,7662,0.27322802,0.72677195
2222,10216,0.20462921,0.7953708
2223,7662,0.24891475,0.7510853
2224,10216,0.23378742,0.7662126
2225,7662,0.19468407,0.8053159
2226,7296,0.28851783,0.71148217
2227,10216,0.24248336,0.7575166
2228,7662,0.242651,0.757349
2229,7662,0.26517862,0.7348214
2230,10216,0.22747079,0.77252924
2231,7296,0.24747634,0.75252366
2232,7662,0.2924291,0.7075709
2233,7662,0.2554068,0.7445932
2234,7296,0.25558197,0.744418
2235,7759,0.26915658,0.7308434
2236,10216,0.2680308,0.73196924
2237,7662,0.25658467,0.74341536
2238,7662,0.24929816,0.75070184
2239,7759,0.2663457,0.73365426
2240,7662,0.2726865,0.7273135
2241,7296,0.24262366,0.7573763
2242,7662,0.27937788,0.7206221
2243,10216,0.19277726,0.8072227
2244,7662,0.2510036,0.7489964
2245,7662,0.24808699,0.751913
2246,10216,0.2551803,0.7448197
2247,7662,0.26336446,0.73663557
2248,7662,0.25959188,0.7404081
2249,7662,0.2527581,0.7472419
2250,7662,0.24413487,0.7558651
2251,10216,0.2702706,0.7297294
2252,10216,0.23580429,0.7641957
2253,7662,0.2494888,0.75051117
2254,10216,0.24202117,0.7579788
2255,7662,0.26966107,0.73033893
2256,7662,0.25942177,0.74057823
2257,7296,0.25870907,0.7412909
2258,7662,0.25256395,0.74743605
2259,3028,0.19910757,0.8008924
2260,7759,0.266212,0.733788
2261,7662,0.26493782,0.7350622
2262,7296,0.25143033,0.74856967
2263,7296,0.264648,0.73535204
2264,7662,0.23682685,0.76317316
2265,7662,0.2614337,0.7385663
2266,10216,0.2522323,0.7477677
2267,7662,0.2610405,0.7389595
2268,10216,0.24947312,0.7505269
2269,7296,0.25355607,0.7464439
2270,7662,0.26753065,0.7324693
2271,10216,0.2544889,0.7455111
2272,7662,0.27135527,0.7286447
2273,7296,0.19655666,0.8034433
2274,7662,0.22425362,0.77574635
2275,7662,0.25705773,0.7429423
2276,7662,0.26126647,0.73873353
2277,7662,0.2549302,0.7450698
2278,7662,0.24250537,0.7574946
2279,7662,0.28140587,0.71859413
2280,7662,0.2726732,0.7273268
2281,7662,0.26846677,0.7315332
2282,7662,0.23016089,0.7698391
2283,7662,0.18487182,0.8151282
2284,7662,0.26986358,0.7301364
2285,7662,0.24889311,0.75110686
2286,7662,0.23515704,0.764843
2287,7662,0.2446472,0.7553528
2288,7662,0.29867813,0.70132184
2289,7662,0.25080666,0.7491933
2290,7296,0.24580637,0.75419366
2291,7662,0.22384235,0.7761576
2292,7662,0.24759647,0.7524035
2293,7662,0.200472,0.799528
2294,7662,0.29875004,0.70124996
2295,7662,0.2475012,0.7524988
2296,7662,0.2695596,0.7304404
2297,7662,0.2678066,0.7321934
2298,7662,0.2302979,0.7697021
2299,7759,0.23910771,0.7608923
2300,7662,0.28092995,0.7190701
2301,10216,0.19196825,0.80803174
2302,7296,0.24589959,0.75410044
2303,10216,0.18482877,0.81517124
2304,7662,0.23446853,0.7655315
2305,2789,0.20028487,0.79971516
2306,7662,0.24640985,0.75359017
2307,7662,0.24902144,0.7509786
2308,7662,0.23472503,0.765275
2309,10216,0.2217297,0.7782703
2310,7662,0.23075883,0.76924115
2311,7296,0.23616941,0.7638306
2312,10216,0.18451817,0.81548184
2313,2558,0.17661758,0.82338244
2314,7662,0.23082289,0.7691771
2315,7662,0.25750756,0.74249244
2316,7296,0.23340729,0.76659274
2317,7662,0.24864419,0.7513558
2318,7662,0.24767819,0.75232184
2319,7296,0.2514373,0.7485627
2320,7662,0.26137722,0.7386228
2321,7662,0.23496601,0.76503396
2322,7662,0.25273603,0.74726397
2323,7662,0.26033577,0.7396642
2324,10216,0.2184313,0.7815687
2325,7662,0.25701696,0.74298304
2326,7662,0.2553721,0.7446279
2327,7662,0.24142352,0.7585765
2328,7662,0.23730043,0.7626996
2329,7662,0.2473299,0.7526701
2330,7662,0.23430797,0.765692
2331,7662,0.26274085,0.73725915
2332,10216,0.19783846,0.8021616
2333,7662,0.23869321,0.76130676
2334,7662,0.23102406,0.768976
2335,2789,0.1828801,0.8171199
2336,7662,0.2530511,0.7469489
2337,7662,0.24655536,0.7534447
2338,7662,0.26203883,0.7379612
2339,7662,0.25291532,0.7470847
2340,7662,0.24410863,0.7558914
2341,7662,0.26853216,0.73146784
2342,7296,0.23626931,0.7637307
2343,7759,0.2594059,0.7405941
2344,10216,0.18812397,0.81187606
2345,7662,0.23428568,0.7657143
2346,7662,0.2406117,0.7593883
2347,7662,0.2583005,0.74169946
2348,7759,0.23838946,0.7616105
2349,7662,0.25907248,0.7409275
2350,8373,0.2800684,0.7199316
2351,7296,0.2702531,0.72974694
2352,7662,0.22800738,0.7719926
2353,7759,0.277712,0.722288
2354,10216,0.24753596,0.75246406
2355,1654,0.19718176,0.80281824
2356,7662,0.24651307,0.75348693
2357,7662,0.24875104,0.75124896
2358,7662,0.28259456,0.71740544
2359,7296,0.18366614,0.8163339
2360,7662,0.24874997,0.75125
2361,7662,0.23608813,0.76391184
2362,7662,0.25021368,0.7497863
2363,10216,0.26953626,0.73046374
2364,7296,0.27313328,0.7268667
2365,7662,0.25407097,0.745929
2366,7662,0.2517448,0.7482552
2367,10216,0.27038464,0.72961533
2368,7662,0.24701512,0.7529849
2369,7662,0.25860614,0.74139386
2370,7662,0.25759444,0.74240553
2371,7759,0.27239656,0.72760344
2372,2558,0.18306413,0.8169359
2373,2558,0.19359225,0.80640775
2374,7662,0.21314771,0.7868523
2375,7296,0.2600296,0.7399704
2376,10216,0.27724138,0.72275865
2377,10216,0.25649863,0.74350137
2378,7662,0.25010857,0.7498914
2379,7662,0.25553885,0.7444612
2380,10216,0.25815722,0.74184275
2381,7662,0.26352143,0.73647857
2382,7662,0.24212529,0.7578747
2383,7759,0.25982702,0.740173
2384,7296,0.2719353,0.72806466
2385,10216,0.2500593,0.7499407
2386,7662,0.25069737,0.7493026
2387,2789,0.19880413,0.80119586
2388,2558,0.18704364,0.81295633
2389,7759,0.22596271,0.7740373
2390,10216,0.2688436,0.7311564
2391,7662,0.22391112,0.7760889
2392,10216,0.24871668,0.7512833
2393,10216,0.18620835,0.81379163
2394,7662,0.27560252,0.7243975
2395,7759,0.2550445,0.74495554
2396,10216,0.2530425,0.74695754
2397,7662,0.2742538,0.7257462
2398,7662,0.2632923,0.7367077
2399,7296,0.2759378,0.7240622
2400,10216,0.19264457,0.8073554
2401,7662,0.24814692,0.7518531
2402,7662,0.2397935,0.7602065
2403,10216,0.26262176,0.73737824
2404,7662,0.21141241,0.78858757
2405,7662,0.2748562,0.7251438
2406,10216,0.22472847,0.77527153
2407,7662,0.2583231,0.7416769
2408,7662,0.26808178,0.7319182
2409,10216,0.1897503,0.8102497
2410,7662,0.22971259,0.7702874
2411,7296,0.23604213,0.76395786
2412,7662,0.21543613,0.7845639
2413,7662,0.20732376,0.7926762
2414,7662,0.25700974,0.74299026
2415,7662,0.26005387,0.7399461
2416,7662,0.25636435,0.74363565
2417,7662,0.23989166,0.76010835
2418,10216,0.21177556,0.78822446
2419,10216,0.23607227,0.7639277
2420,10216,0.2553942,0.7446058
2421,7662,0.23030958,0.7696904
2422,7662,0.26113734,0.73886263
2423,7662,0.25863263,0.74136734
2424,10216,0.23052493,0.7694751
2425,10216,0.21679083,0.7832092
2426,10216,0.22796857,0.7720314
2427,7662,0.21869834,0.7813017
2428,989,0.2650274,0.7349726
2429,7662,0.23694423,0.7630558
2430,7662,0.24822865,0.75177133
2431,7662,0.26487866,0.73512137
2432,7662,0.24720648,0.75279355
2433,7662,0.27066892,0.7293311
2434,7662,0.26645523,0.73354477
2435,7662,0.24651504,0.75348496
2436,7662,0.2521485,0.7478515
2437,7662,0.2731517,0.7268483
2438,10216,0.23542893,0.7645711
2439,7662,0.24585328,0.7541467
2440,7662,0.23836653,0.76163346
2441,7662,0.24588999,0.75411
2442,7662,0.28419733,0.71580267
2443,7662,0.2706503,0.72934973
2444,7662,0.23829174,0.76170826
2445,7662,0.26085728,0.7391427
2446,10216,0.24568905,0.75431097
2447,7662,0.2527198,0.74728024
2448,989,0.24927747,0.7507225
2449,10216,0.25345653,0.74654347
2450,7662,0.25309283,0.7469072
2451,10216,0.24581604,0.75418395
2452,10216,0.23873873,0.7612613
2453,10216,0.24435657,0.7556434
2454,10216,0.26084152,0.7391585
2455,3028,0.19673645,0.80326355
2456,7662,0.24250749,0.75749254
2457,7662,0.23463699,0.765363
2458,10216,0.20951818,0.7904818
2459,7662,0.25556058,0.7444394
2460,7662,0.25594348,0.7440565
2461,7662,0.23640978,0.7635902
2462,7662,0.23051153,0.76948845
2463,7662,0.23064116,0.7693589
2464,989,0.24665368,0.7533463
2465,7662,0.24396156,0.7560384
2466,10216,0.2524578,0.7475422
2467,7662,0.24558757,0.7544124
2468,10216,0.22806598,0.77193403
2469,7662,0.23095012,0.7690499
2470,7662,0.27693748,0.7230625
2471,7662,0.24092954,0.75907046
2472,7662,0.23686922,0.7631308
2473,10216,0.26787657,0.73212343
2474,7662,0.24192347,0.75807655
2475,7662,0.23360384,0.76639616
2476,10216,0.19343743,0.80656254
2477,7662,0.2624166,0.7375834
2478,10216,0.22997494,0.7700251
2479,7662,0.24028713,0.7597129
2480,7662,0.22133127,0.77866876
2481,7662,0.2655624,0.7344376
2482,7662,0.2378852,0.76211476
2483,7662,0.23198289,0.7680171
2484,989,0.25879785,0.7412021
2485,10216,0.23646952,0.7635305
2486,7662,0.24888676,0.75111324
2487,7662,0.255606,0.744394
2488,7662,0.23860812,0.7613919
2489,7662,0.22883075,0.77116925
2490,7662,0.22602072,0.7739793
2491,10216,0.1881794,0.8118206
2492,7662,0.2395446,0.76045537
2493,10216,0.23410165,0.76589835
2494,7662,0.24731395,0.752686
2495,7662,0.22563104,0.77436894
2496,7662,0.24559644,0.7544036
2497,7662,0.25291336,0.74708664
2498,10216,0.2328168,0.7671832
2499,989,0.22872785,0.7712722
2500,7662,0.23222905,0.76777095
2501,7662,0.25293306,0.747067
2502,7662,0.26298958,0.7370104
2503,7662,0.24906279,0.7509372
2504,10216,0.2136381,0.78636193
2505,10216,0.24120785,0.75879216
2506,7296,0.26206392,0.7379361
2507,7662,0.2673018,0.7326982
2508,10216,0.23932187,0.7606781
2509,7662,0.21668616,0.7833139
2510,7662,0.25613564,0.74386436
2511,7662,0.2216089,0.7783911
2512,989,0.18422142,0.8157786
2513,10216,0.20659062,0.79340935
2514,7662,0.2544517,0.7455483
2515,7662,0.22751208,0.77248794
2516,7662,0.2462447,0.75375533
2517,7662,0.23015435,0.76984566
2518,10216,0.2588244,0.7411756
2519,10216,0.26019013,0.7398099
2520,10216,0.22634837,0.7736516
