symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
POWW,Outdoor Holding Company Common Stock,$1.72,0.1,6.173%,455959.0,201430622.0,United States,,Ordnance And Accessories,Industrials,/market-activity/stocks/poww,,,,,,,,,,,,,,,,,,,,,,
REZI,Resideo Technologies Inc. Common Stock ,$29.84,1.01,3.503%,1792929.0,4467493929.0,United States,2018.0,Wholesale Distributors,Industrials,/market-activity/stocks/rezi,,,,,,,,,,,,,,,,,,,,,,
ORGNW,Origin Materials Inc. Warrants,$0.0131,0.0001,0.769%,131711.0,1980063.0,United States,2020.0,Major Chemicals,Industrials,/market-activity/stocks/orgnw,,,,,,,,,,,,,,,,,,,,,,
ATLX,Atlas Lithium Corporation Common Stock,$4.87,-0.07,-1.417%,432198.0,114788067.0,United States,,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Industrials,/market-activity/stocks/atlx,,,,,,,,,,,,,,,,,,,,,,
SWBI,Smith & Wesson Brands Inc. Common Stock,$8.52,0.33,4.029%,463646.0,377791974.0,United States,,Ordnance And Accessories,Industrials,/market-activity/stocks/swbi,,,,,,,,,,,,,,,,,,,,,,
AME,AMETEK Inc.,$195.02,5.0,2.631%,1605814.0,44894359312.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/ame,,,,,,,,,,,,,,,,,,,,,,
AAON,AAON Inc. Common Stock,$91.52,2.36,2.647%,1160725.0,7471148988.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/aaon,,,,,,,,,,,,,,,,,,,,,,
KRNT,Kornit Digital Ltd. Ordinary Shares,$13.07,0.59,4.728%,572388.0,592430464.0,Israel,2015.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/krnt,,,,,,,,,,,,,,,,,,,,,,
TXT,Textron Inc. Common Stock,$81.33,1.8,2.263%,1325555.0,14332303125.0,United States,,Aerospace,Industrials,/market-activity/stocks/txt,,,,,,,,,,,,,,,,,,,,,,
CLIR,ClearSign Technologies Corporation Common Stock (DE),$0.813,-0.008,-0.974%,88201.0,43311278.0,United States,2012.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/clir,,,,,,,,,,,,,,,,,,,,,,
VLTO,Veralto Corp Common Stock ,$98.98,1.69,1.737%,2183763.0,24576471208.0,United States,2023.0,Electrical Products,Industrials,/market-activity/stocks/vlto,,,,,,,,,,,,,,,,,,,,,,
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,$2.12,0.02,0.952%,22106.0,10826488.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/artw,,,,,,,,,,,,,,,,,,,,,,
PYPL,PayPal Holdings Inc. Common Stock,$60.57,2.465,4.242%,20825258.0,56672438793.0,United States,,Diversified Commercial Services,Industrials,/market-activity/stocks/pypl,,,,,,,,,,,,,,,,,,,,,,
GWW,W.W. Grainger Inc. Common Stock,$952.15,27.0,2.918%,413954.0,45274101225.0,United States,,Office Equipment/Supplies/Services,Industrials,/market-activity/stocks/gww,,,,,,,,,,,,,,,,,,,,,,
STRL,Sterling Infrastructure Inc. Common Stock,$315.10,0.54,0.172%,1005878.0,9679674432.0,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/strl,,,,,,,,,,,,,,,,,,,,,,
CR,Crane Company Common Stock,$178.89,2.73,1.55%,520453.0,10303507115.0,United States,2023.0,Metal Fabrications,Industrials,/market-activity/stocks/cr,,,,,,,,,,,,,,,,,,,,,,
EVGN,Evogene Ltd Ordinary Shares,$1.13,0.05,4.63%,46122.0,7361486.0,Israel,,Agricultural Chemicals,Industrials,/market-activity/stocks/evgn,,,,,,,,,,,,,,,,,,,,,,
LAB,Standard BioTools Inc. Common Stock,$1.38,0.1,7.813%,2565304.0,530700271.0,United States,2011.0,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/lab,,,,,,,,,,,,,,,,,,,,,,
ESLT,Elbit Systems Ltd. Ordinary Shares,$473.71,5.3,1.131%,102698.0,21130668753.0,Israel,,Military/Government/Technical,Industrials,/market-activity/stocks/eslt,,,,,,,,,,,,,,,,,,,,,,
FER,Ferrovial SE Ordinary Shares,$62.58,-0.03,-0.048%,913662.0,45069245637.0,Netherlands,,Military/Government/Technical,Industrials,/market-activity/stocks/fer,,,,,,,,,,,,,,,,,,,,,,
WTS,Watts Water Technologies Inc. Class A Common Stock,$272.49,6.14,2.305%,251796.0,9088337443.0,United States,1986.0,Metal Fabrications,Industrials,/market-activity/stocks/wts,,,,,,,,,,,,,,,,,,,,,,
NXT,Nextpower Inc. Class A Common Stock,$87.13,1.31,1.526%,1812663.0,12928940141.0,United States,2023.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/nxt,,,,,,,,,,,,,,,,,,,,,,
ROCK,Gibraltar Industries Inc. Common Stock,$47.44,3.24,7.33%,642460.0,1401503885.0,United States,1993.0,Steel/Iron Ore,Industrials,/market-activity/stocks/rock,,,,,,,,,,,,,,,,,,,,,,
FSS,Federal Signal Corporation Common Stock,$108.69,2.53,2.383%,305917.0,6609284234.0,United States,,Auto Manufacturing,Industrials,/market-activity/stocks/fss,,,,,,,,,,,,,,,,,,,,,,
CENX,Century Aluminum Company Common Stock,$27.01,0.82,3.131%,2501326.0,2521166583.0,United States,1996.0,Aluminum,Industrials,/market-activity/stocks/cenx,,,,,,,,,,,,,,,,,,,,,,
DAIO,Data I/O Corporation Common Stock,$2.79,0.16,6.084%,66118.0,26203354.0,United States,1981.0,Electrical Products,Industrials,/market-activity/stocks/daio,,,,,,,,,,,,,,,,,,,,,,
JBHT,J.B. Hunt Transport Services Inc. Common Stock,$166.43,7.51,4.726%,1780369.0,15847189325.0,United States,,Trucking Freight/Courier Services,Industrials,/market-activity/stocks/jbht,,,,,,,,,,,,,,,,,,,,,,
TMO,Thermo Fisher Scientific Inc Common Stock,$587.48,14.74,2.574%,1933534.0,220720970501.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/tmo,,,,,,,,,,,,,,,,,,,,,,
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,$69.14,1.835,2.726%,3214072.0,11673646551.0,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/ktos,,,,,,,,,,,,,,,,,,,,,,
CTAS,Cintas Corporation Common Stock,$185.80,2.6,1.419%,1997181.0,74666828772.0,United States,1983.0,Garments and Clothing,Industrials,/market-activity/stocks/ctas,,,,,,,,,,,,,,,,,,,,,,
GEVO,Gevo Inc. Common Stock,$1.94,0.07,3.743%,3485043.0,470079084.0,United States,2011.0,Major Chemicals,Industrials,/market-activity/stocks/gevo,,,,,,,,,,,,,,,,,,,,,,
HWM,Howmet Aerospace Inc. Common Stock,$197.28,-0.64,-0.323%,2927634.0,79318843047.0,United States,,Metal Fabrications,Industrials,/market-activity/stocks/hwm,,,,,,,,,,,,,,,,,,,,,,
GGR,Gogoro Inc. Ordinary Shares,$3.875,-0.065,-1.65%,13918.0,57170851.0,Taiwan,,Auto Manufacturing,Industrials,/market-activity/stocks/ggr,,,,,,,,,,,,,,,,,,,,,,
REE,REE Automotive Ltd. Class A Ordinary Shares,$0.7426,-0.0084,-1.119%,82233.0,23036144.0,Israel,,Auto Manufacturing,Industrials,/market-activity/stocks/ree,,,,,,,,,,,,,,,,,,,,,,
PRIM,Primoris Services Corporation Common Stock,$117.05,0.32,0.274%,824087.0,6324486685.0,United States,,Water Sewer Pipeline Comm & Power Line Construction,Industrials,/market-activity/stocks/prim,,,,,,,,,,,,,,,,,,,,,,
TS,Tenaris S.A. American Depositary Shares,$39.95,0.33,0.833%,724648.0,21658337035.0,Luxembourg,,Steel/Iron Ore,Industrials,/market-activity/stocks/ts,,,,,,,,,,,,,,,,,,,,,,
MTW,Manitowoc Company Inc. (The) Common Stock,$10.80,0.44,4.247%,248656.0,383086174.0,United States,,Construction/Ag Equipment/Trucks,Industrials,/market-activity/stocks/mtw,,,,,,,,,,,,,,,,,,,,,,
AMRK,A-Mark Precious Metals Inc. Common Stock,$26.44,0.58,2.243%,307139.0,651597566.0,United States,,Other Specialty Stores,Industrials,/market-activity/stocks/amrk,,,,,,,,,,,,,,,,,,,,,,
RL,Ralph Lauren Corporation Common Stock,$339.88,12.92,3.952%,759444.0,20610546841.0,United States,1997.0,Garments and Clothing,Industrials,/market-activity/stocks/rl,,,,,,,,,,,,,,,,,,,,,,
FEIM,Frequency Electronics Inc. Common Stock,$27.53,0.465,1.718%,218267.0,268397431.0,United States,,Electrical Products,Industrials,/market-activity/stocks/feim,,,,,,,,,,,,,,,,,,,,,,
RYI,Ryerson Holding Corporation Common Stock,$21.53,1.01,4.922%,406126.0,693467607.0,United States,2014.0,Metal Fabrications,Industrials,/market-activity/stocks/ryi,,,,,,,,,,,,,,,,,,,,,,
ITRI,Itron Inc. Common Stock,$95.69,1.48,1.571%,878923.0,4382733191.0,United States,1993.0,Electrical Products,Industrials,/market-activity/stocks/itri,,,,,,,,,,,,,,,,,,,,,,
PSIX,Power Solutions International Inc. Common Stock,$52.15,0.69,1.341%,737258.0,1201584500.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/psix,,,,,,,,,,,,,,,,,,,,,,
EXP,Eagle Materials Inc Common Stock,$209.74,7.22,3.565%,522336.0,6725077562.0,United States,,Building Materials,Industrials,/market-activity/stocks/exp,,,,,,,,,,,,,,,,,,,,,,
ATS,ATS Corporation Common Shares,$24.26,0.02,0.083%,185198.0,2378834412.0,Canada,2023.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/ats,,,,,,,,,,,,,,,,,,,,,,
TKR,Timken Company (The) Common Stock,$77.48,2.93,3.93%,783684.0,5396914958.0,United States,,Metal Fabrications,Industrials,/market-activity/stocks/tkr,,,,,,,,,,,,,,,,,,,,,,
GGB,Gerdau S.A. Common Stock,$3.40,0.02,0.592%,25464467.0,7067938904.0,Brazil,,Steel/Iron Ore,Industrials,/market-activity/stocks/ggb,,,,,,,,,,,,,,,,,,,,,,
BALL,Ball Corporation Common Stock,$49.87,1.96,4.091%,4251647.0,13364522262.0,United States,,Containers/Packaging,Industrials,/market-activity/stocks/ball,,,,,,,,,,,,,,,,,,,,,,
AIIOW,Robo.ai Inc. Warrant,$0.1307,0.0107,8.917%,82573.0,38190500.0,United Arab Emirates,,Auto Manufacturing,Industrials,/market-activity/stocks/aiiow,,,,,,,,,,,,,,,,,,,,,,
GVA,Granite Construction Incorporated Common Stock,$103.85,1.44,1.406%,615747.0,4533032353.0,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/gva,,,,,,,,,,,,,,,,,,,,,,
LOTWW,Lotus Technology Inc. Warrants,$0.065,-0.005,-7.143%,600.0,44085882.0,China,,Auto Manufacturing,Industrials,/market-activity/stocks/lotww,,,,,,,,,,,,,,,,,,,,,,
F,Ford Motor Company Common Stock,$12.83,0.42,3.384%,74023817.0,51121116602.0,United States,,Auto Manufacturing,Industrials,/market-activity/stocks/f,,,,,,,,,,,,,,,,,,,,,,
ZEUS,Olympic Steel Inc. Common Stock,$36.27,1.57,4.524%,135267.0,406137714.0,United States,1994.0,Metal Fabrications,Industrials,/market-activity/stocks/zeus,,,,,,,,,,,,,,,,,,,,,,
HIHO,Highway Holdings Limited Common Stock,$1.16,-0.03,-2.521%,14079.0,5338117.0,Hong Kong,,Metal Fabrications,Industrials,/market-activity/stocks/hiho,,,,,,,,,,,,,,,,,,,,,,
JBTM,JBT Marel Corporation Common Stock,$138.97,6.7,5.065%,548449.0,7222461567.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/jbtm,,,,,,,,,,,,,,,,,,,,,,
AZZ,AZZ Inc.,$102.72,3.23,3.247%,350167.0,3087463463.0,United States,,Industrial Specialties,Industrials,/market-activity/stocks/azz,,,,,,,,,,,,,,,,,,,,,,
SMR,NuScale Power Corporation Class A Common Stock,$18.60,-0.1,-0.535%,24815467.0,5551669875.0,United States,2022.0,Metal Fabrications,Industrials,/market-activity/stocks/smr,,,,,,,,,,,,,,,,,,,,,,
OUSTZ,Ouster Inc. Warrants,$0.0849,-0.0034,-3.851%,69396.0,5094443.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/oustz,,,,,,,,,,,,,,,,,,,,,,
JHX,James Hardie Industries plc. Ordinary Shares,$18.68,0.79,4.416%,7669955.0,8029014829.0,Ireland,2025.0,Building Materials,Industrials,/market-activity/stocks/jhx,,,,,,,,,,,,,,,,,,,,,,
SSRM,SSR Mining Inc. Common Stock,$20.17,0.17,0.85%,2654968.0,4094532974.0,Canada,,Precious Metals,Industrials,/market-activity/stocks/ssrm,,,,,,,,,,,,,,,,,,,,,,
NNBR,NN Inc. Common Stock,$1.25,-0.03,-2.344%,162046.0,62744763.0,United States,1994.0,Industrial Machinery/Components,Industrials,/market-activity/stocks/nnbr,,,,,,,,,,,,,,,,,,,,,,
TWI,Titan International Inc. (DE) Common Stock,$7.66,0.43,5.947%,372598.0,489868444.0,United States,,Steel/Iron Ore,Industrials,/market-activity/stocks/twi,,,,,,,,,,,,,,,,,,,,,,
CF,CF Industries Holdings Inc. Common Stock,$78.54,0.75,0.964%,2270119.0,12250248540.0,United States,2005.0,Agricultural Chemicals,Industrials,/market-activity/stocks/cf,,,,,,,,,,,,,,,,,,,,,,
EVC,Entravision Communications Corporation Common Stock,$2.72,0.15,5.837%,433257.0,247455503.0,United States,2000.0,Broadcasting,Industrials,/market-activity/stocks/evc,,,,,,,,,,,,,,,,,,,,,,
TRN,Trinity Industries Inc. Common Stock,$25.80,0.3,1.176%,594753.0,2068657493.0,United States,,Railroads,Industrials,/market-activity/stocks/trn,,,,,,,,,,,,,,,,,,,,,,
PWR,Quanta Services Inc. Common Stock,$430.15,0.37,0.086%,1401096.0,64142198793.0,United States,,Engineering & Construction,Industrials,/market-activity/stocks/pwr,,,,,,,,,,,,,,,,,,,,,,
KNDI,Kandi Technologies Group Inc. Ordinary Shares,$0.96,-0.02,-2.041%,62599.0,83863905.0,China,,Auto Manufacturing,Industrials,/market-activity/stocks/kndi,,,,,,,,,,,,,,,,,,,,,,
EME,EMCOR Group Inc. Common Stock,$581.58,-1.5,-0.257%,545587.0,26034931185.0,United States,,Engineering & Construction,Industrials,/market-activity/stocks/eme,,,,,,,,,,,,,,,,,,,,,,
MNTS,Momentus Inc. Class A Common Stock,$0.614,0.014,2.333%,907317.0,7143500.0,United States,2019.0,Military/Government/Technical,Industrials,/market-activity/stocks/mnts,,,,,,,,,,,,,,,,,,,,,,
ATRO,Astronics Corporation Common Stock,$47.48,0.35,0.743%,626843.0,1691670665.0,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/atro,,,,,,,,,,,,,,,,,,,,,,
HOVRW,New Horizon Aircraft Ltd. Warrant,$0.365,0.0,0.00%,127166.0,15824644.0,United States,2023.0,Aerospace,Industrials,/market-activity/stocks/hovrw,,,,,,,,,,,,,,,,,,,,,,
TSE,Trinseo PLC Ordinary Shares ,$0.7915,0.0289,3.79%,553033.0,28488926.0,United States,2014.0,Major Chemicals,Industrials,/market-activity/stocks/tse,,,,,,,,,,,,,,,,,,,,,,
AQMS,Aqua Metals Inc. Common Stock,$6.96,0.41,6.26%,162717.0,20735670.0,United States,2015.0,Metal Fabrications,Industrials,/market-activity/stocks/aqms,,,,,,,,,,,,,,,,,,,,,,
WETO,Webus International Limited Ordinary Shares,$0.86,0.0097,1.141%,12782.0,18920000.0,China,2025.0,Other Transportation,Industrials,/market-activity/stocks/weto,,,,,,,,,,,,,,,,,,,,,,
SAIA,Saia Inc. Common Stock,$271.46,20.98,8.376%,727176.0,7232411326.0,United States,,Trucking Freight/Courier Services,Industrials,/market-activity/stocks/saia,,,,,,,,,,,,,,,,,,,,,,
SNDR,Schneider National Inc. Common Stock,$21.65,1.03,4.995%,911667.0,3795236188.0,United States,2017.0,Trucking Freight/Courier Services,Industrials,/market-activity/stocks/sndr,,,,,,,,,,,,,,,,,,,,,,
SARO,StandardAero Inc. Common Stock,$24.74,0.47,1.937%,1402424.0,8274794331.0,United States,2024.0,Aerospace,Industrials,/market-activity/stocks/saro,,,,,,,,,,,,,,,,,,,,,,
WKHS,Workhorse Group Inc. Common Stock,$0.88,-0.055,-5.882%,3972701.0,21087304.0,United States,,Auto Manufacturing,Industrials,/market-activity/stocks/wkhs,,,,,,,,,,,,,,,,,,,,,,
AIR,AAR Corp. Common Stock,$77.69,0.34,0.44%,430023.0,2805579426.0,United States,,Aerospace,Industrials,/market-activity/stocks/air,,,,,,,,,,,,,,,,,,,,,,
DCO,Ducommun Incorporated Common Stock,$86.41,-0.38,-0.438%,178250.0,1291488353.0,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/dco,,,,,,,,,,,,,,,,,,,,,,
NOC,Northrop Grumman Corporation Common Stock,$566.70,-0.65,-0.115%,943943.0,81141795899.0,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/noc,,,,,,,,,,,,,,,,,,,,,,
ARGX,argenx SE American Depositary Shares,$918.92,0.42,0.046%,328174.0,56045718314.0,Netherlands,2017.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/argx,,,,,,,,,,,,,,,,,,,,,,
HROW,Harrow Inc. Common Stock,$38.91,1.25,3.319%,565177.0,1441127296.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/hrow,,,,,,,,,,,,,,,,,,,,,,
EDIT,Editas Medicine Inc. Common Stock,$2.42,-0.05,-2.024%,1975537.0,236237157.0,United States,2016.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/edit,,,,,,,,,,,,,,,,,,,,,,
PRPH,ProPhase Labs Inc. Common Stock (DE),$0.189,-0.0028,-1.46%,1277467.0,8727834.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/prph,,,,,,,,,,,,,,,,,,,,,,
COCHW,Envoy Medical Inc Warrant,$0.0402,0.0001,0.249%,431.0,1157218.0,United States,2021.0,Industrial Specialties,Health Care,/market-activity/stocks/cochw,,,,,,,,,,,,,,,,,,,,,,
ARDT,Ardent Health Inc. Common Stock,$8.94,0.3,3.472%,720443.0,1280097868.0,United States,2024.0,Hospital/Nursing Management,Health Care,/market-activity/stocks/ardt,,,,,,,,,,,,,,,,,,,,,,
ONCY,Oncolytics Biotech Inc. Common Shares,$1.00,0.0085,0.857%,535254.0,106146382.0,Canada,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/oncy,,,,,,,,,,,,,,,,,,,,,,
ONC,BeOne Medicines Ltd. American Depositary Shares,$347.72,-1.57,-0.449%,163481.0,38477979940.0,Cayman Islands,2016.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/onc,,,,,,,,,,,,,,,,,,,,,,
DGX,Quest Diagnostics Incorporated Common Stock,$191.25,3.64,1.94%,1769768.0,21386233091.0,United States,,Medical Specialities,Health Care,/market-activity/stocks/dgx,,,,,,,,,,,,,,,,,,,,,,
PRTC,PureTech Health plc American Depositary Shares,$15.93,-0.145,-0.902%,2849.0,385002676.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/prtc,,,,,,,,,,,,,,,,,,,,,,
DSGN,Design Therapeutics Inc. Common Stock,$8.35,0.48,6.099%,279938.0,475647371.0,United States,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/dsgn,,,,,,,,,,,,,,,,,,,,,,
ADVM,Adverum Biotechnologies Inc. Common Stock,$4.14,-0.05,-1.193%,204895.0,91400713.0,United States,2014.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/advm,,,,,,,,,,,,,,,,,,,,,,
COR,Cencora Inc. Common Stock,$365.68,3.61,0.997%,1521226.0,70897263524.0,United States,,Other Pharmaceuticals,Health Care,/market-activity/stocks/cor,,,,,,,,,,,,,,,,,,,,,,
SEM,Select Medical Holdings Corporation Common Stock,$13.65,0.65,5.00%,1082243.0,1690110117.0,United States,2009.0,Hospital/Nursing Management,Health Care,/market-activity/stocks/sem,,,,,,,,,,,,,,,,,,,,,,
NEOG,Neogen Corporation Common Stock,$5.72,0.31,5.73%,4810762.0,1242948141.0,United States,1989.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/neog,,,,,,,,,,,,,,,,,,,,,,
RAPT,RAPT Therapeutics Inc. Common Stock,$27.08,-0.2,-0.733%,283817.0,750410387.0,United States,2019.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/rapt,,,,,,,,,,,,,,,,,,,,,,
ECOR,electroCore Inc. Common Stock,$4.71,0.12,2.614%,25633.0,37660703.0,United States,2018.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/ecor,,,,,,,,,,,,,,,,,,,,,,
SNDA,Sonida Senior Living Inc. Common Stock,$32.60,0.59,1.843%,30897.0,611902196.0,United States,,Hospital/Nursing Management,Health Care,/market-activity/stocks/snda,,,,,,,,,,,,,,,,,,,,,,
EMIS,Emmis Acquisition Corp. Class A Ordinary Shares,$9.92,-0.0139,-0.14%,100100.0,0.0,United States,2025.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/emis,,,,,,,,,,,,,,,,,,,,,,
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,$24.21,-0.07,-0.288%,9828962.0,27775709616.0,Israel,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/teva,,,,,,,,,,,,,,,,,,,,,,
IART,Integra LifeSciences Holdings Corporation Common Stock,$12.04,0.99,8.959%,1073814.0,937821016.0,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/iart,,,,,,,,,,,,,,,,,,,,,,
UTHR,United Therapeutics Corporation Common Stock,$474.82,0.1,0.021%,444506.0,20444134337.0,United States,1999.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/uthr,,,,,,,,,,,,,,,,,,,,,,
LFST,LifeStance Health Group Inc. Common Stock,$6.44,0.26,4.207%,1960469.0,2505161810.0,United States,2021.0,Medical/Nursing Services,Health Care,/market-activity/stocks/lfst,,,,,,,,,,,,,,,,,,,,,,
TFX,Teleflex Incorporated Common Stock,$110.23,5.59,5.342%,491063.0,4871549594.0,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/tfx,,,,,,,,,,,,,,,,,,,,,,
ACHC,Acadia Healthcare Company Inc. Common Stock,$15.18,0.82,5.71%,4159177.0,1400478960.0,United States,,Medical Specialities,Health Care,/market-activity/stocks/achc,,,,,,,,,,,,,,,,,,,,,,
LNTH,Lantheus Holdings Inc. Common Stock,$55.82,2.23,4.161%,1306625.0,3701523504.0,United States,2015.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/lnth,,,,,,,,,,,,,,,,,,,,,,
CRSP,CRISPR Therapeutics AG Common Shares,$50.23,0.94,1.907%,2751817.0,4786930704.0,Switzerland,2016.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/crsp,,,,,,,,,,,,,,,,,,,,,,
ICLR,ICON plc Ordinary Shares,$164.56,6.44,4.073%,1336773.0,13289348882.0,Ireland,1998.0,Biotechnology: Commercial Physical & Biological Resarch,Health Care,/market-activity/stocks/iclr,,,,,,,,,,,,,,,,,,,,,,
KYTX,Kyverna Therapeutics Inc. Common Stock,$7.09,-0.35,-4.704%,451798.0,310514845.0,United States,2024.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/kytx,,,,,,,,,,,,,,,,,,,,,,
GPCR,Structure Therapeutics Inc. American Depositary Shares,$34.32,-0.02,-0.058%,818496.0,2082456605.0,United States,2023.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/gpcr,,,,,,,,,,,,,,,,,,,,,,
GEHC,GE HealthCare Technologies Inc. Common Stock ,$76.45,1.7,2.274%,8388663.0,34824625708.0,United States,,Medical Electronics,Health Care,/market-activity/stocks/gehc,,,,,,,,,,,,,,,,,,,,,,
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),$23.41,0.82,3.63%,688702.0,13737617682.0,Germany,,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/fms,,,,,,,,,,,,,,,,,,,,,,
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,$23.56,0.66,2.882%,1353667.0,3985923609.0,United States,1985.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/acad,,,,,,,,,,,,,,,,,,,,,,
STRO,Sutro Biopharma Inc. Common Stock,$0.8433,-0.0033,-0.39%,397015.0,71794590.0,United States,2018.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/stro,,,,,,,,,,,,,,,,,,,,,,
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,$3.20,-0.06,-1.84%,66793.0,5443443.0,United States,2007.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/snoa,,,,,,,,,,,,,,,,,,,,,,
PM,Philip Morris International Inc Common Stock,$155.24,-0.41,-0.263%,6793980.0,241652599395.0,United States,, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/pm,,,,,,,,,,,,,,,,,,,,,,
OPK,OPKO Health Inc. Common Stock,$1.32,0.02,1.538%,3296078.0,1013365690.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/opk,,,,,,,,,,,,,,,,,,,,,,
NVO,Novo Nordisk A/S Common Stock,$47.63,0.03,0.063%,18967067.0,212667950000.0,Denmark,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nvo,,,,,,,,,,,,,,,,,,,,,,
LBRX,LB Pharmaceuticals Inc Common Stock,$15.33,-0.46,-2.913%,46420.0,387835234.0,United States,2025.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/lbrx,,,,,,,,,,,,,,,,,,,,,,
TALKW,Talkspace Inc. Warrant,$0.0415,-0.0005,-1.19%,3944.0,6874729.0,United States,2020.0,Medical/Nursing Services,Health Care,/market-activity/stocks/talkw,,,,,,,,,,,,,,,,,,,,,,
AVDL,Avadel Pharmaceuticals plc Ordinary Share,$23.03,0.09,0.392%,2719790.0,2249032972.0,France,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/avdl,,,,,,,,,,,,,,,,,,,,,,
BMRN,BioMarin Pharmaceutical Inc. Common Stock,$54.69,2.21,4.211%,3000201.0,10506733473.0,United States,1999.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bmrn,,,,,,,,,,,,,,,,,,,,,,
NKTR,Nektar Therapeutics  Common Stock,$54.28,-0.83,-1.506%,647169.0,1104141451.0,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/nktr,,,,,,,,,,,,,,,,,,,,,,
INM,InMed Pharmaceuticals Inc. Common Shares,$1.20,-0.05,-4.00%,445191.0,3365023.0,Canada,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/inm,,,,,,,,,,,,,,,,,,,,,,
USPH,U.S. Physical Therapy Inc. Common Stock,$71.63,3.22,4.707%,258020.0,1089071044.0,United States,1992.0,Medical/Nursing Services,Health Care,/market-activity/stocks/usph,,,,,,,,,,,,,,,,,,,,,,
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,$0.715,0.0186,2.671%,82543.0,29193702.0,United Kingdom,2021.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/brns,,,,,,,,,,,,,,,,,,,,,,
