T1_index,T2_index,cosine_similarity,cosine_distance
886,801,0.93785107,0.06214893
887,909,0.98017323,0.01982677
888,875,0.96681833,0.03318167
889,875,0.97067815,0.02932185
890,171,0.95924014,0.04075986
891,26,0.98240596,0.01759404
892,612,0.92454141,0.07545859
893,171,0.96500516,0.03499484
894,613,0.84339786,0.15660214
895,809,0.94077724,0.05922276
896,871,0.93550307,0.06449693
897,811,0.99234802,0.00765198
898,935,0.96805954,0.03194046
899,757,0.94326627,0.05673373
900,875,0.9677586,0.0322414
901,78,0.96147591,0.03852409
902,815,0.92906827,0.07093173
903,875,0.8351078,0.1648922
904,817,1.0,0.0
905,875,0.95853764,0.04146236
906,757,0.9351747,0.0648253
907,453,0.87676281,0.12323719
908,161,0.97545338,0.02454662
909,935,0.9754507,0.0245493
910,805,0.96049249,0.03950751
911,30,0.96611935,0.03388065
912,26,0.96529329,0.03470671
913,909,0.98184311,0.01815689
914,85,0.91369337,0.08630663
915,191,0.89238226,0.10761774
916,871,0.93354374,0.06645626
917,829,1.0,0.0
918,171,0.95677662,0.04322338
919,831,1.0,0.0
920,26,0.96149051,0.03850949
921,833,0.95301116,0.04698884
922,820,0.94291508,0.05708492
923,26,0.94828975,0.05171025
924,26,0.96834564,0.03165436
925,935,0.9760949,0.0239051
926,196,0.97866094,0.02133906
927,26,0.95657074,0.04342926
928,161,0.98125082,0.01874918
929,612,0.96746612,0.03253388
930,841,1.0,0.0
931,434,0.9343515,0.0656485
932,935,0.97584266,0.02415734
933,844,1.0,0.0
934,191,0.94322729,0.05677271
935,310,0.94966775,0.05033225
936,16,0.9207024,0.0792976
937,799,0.96362805,0.03637195
938,378,0.93123257,0.06876743
939,909,0.97618759,0.02381241
940,851,1.0,0.0
941,888,0.96497035,0.03502965
942,853,0.93277872,0.06722128
943,171,0.94790101,0.05209899
944,30,0.96687663,0.03312337
945,712,0.97773695,0.02226305
946,871,0.94915474,0.05084526
947,303,0.99077833,0.00922167
948,862,0.97246051,0.02753949
949,860,0.91486967,0.08513033
950,575,0.92770266,0.07229734
951,862,1.0,0.0
952,863,1.0,0.0
953,171,0.96293694,0.03706306
954,518,0.91448647,0.08551353
955,851,1.0,0.0
956,866,1.0,0.0
957,806,0.97401667,0.02598333
958,875,0.93668866,0.06331134
959,518,0.96643013,0.03356987
960,757,0.96954638,0.03045362
961,871,1.0,0.0
962,923,0.97151595,0.02848405
963,935,0.96334845,0.03665155
964,171,0.92600054,0.07399946
965,875,1.0,0.0
966,518,0.96686149,0.03313851
967,26,0.92976224,0.07023776
968,875,0.96111119,0.03888881
969,877,1.0,0.0
970,878,1.0,0.0
971,879,1.0,0.0
972,875,0.94676161,0.05323839
973,875,0.97014171,0.02985829
974,196,0.97866088,0.02133912
975,571,0.94295984,0.05704016
976,85,0.86790085,0.13209915
977,875,0.95722192,0.04277808
978,799,0.96586138,0.03413862
979,85,0.95818758,0.04181242
980,171,0.95642453,0.04357547
981,888,1.0,0.0
982,171,0.95119822,0.04880178
983,86,0.97649157,0.02350843
984,875,0.90492791,0.09507209
985,875,0.96225071,0.03774929
986,935,0.9737249,0.0262751
987,334,0.93062413,0.06937587
988,875,0.98298138,0.01701862
989,875,0.97649825,0.02350175
990,897,0.98896337,0.01103663
991,875,0.96509182,0.03490818
992,26,0.93791384,0.06208616
993,900,1.0,0.0
994,37,0.96192962,0.03807038
995,875,0.97722781,0.02277219
996,935,0.95511705,0.04488295
997,935,0.95511705,0.04488295
998,875,0.96385586,0.03614414
999,875,0.96385586,0.03614414
1000,875,0.96385586,0.03614414
1001,26,0.95180762,0.04819238
1002,26,0.95180762,0.04819238
1003,210,0.97619969,0.02380031
1004,26,0.95277059,0.04722941
1005,907,0.98627514,0.01372486
1006,559,0.95273125,0.04726875
1007,935,0.97799337,0.02200663
1008,910,1.0,0.0
1009,871,0.92668378,0.07331622
1010,26,0.86991394,0.13008606
1011,26,0.857737,0.142263
1012,26,0.86991394,0.13008606
1013,143,0.95769227,0.04230773
1014,85,0.96940821,0.03059179
1015,888,0.97463363,0.02536637
1016,860,0.96049601,0.03950399
1017,350,0.96077424,0.03922576
1018,350,0.96077424,0.03922576
1019,310,0.90594763,0.09405237
1020,171,0.97697109,0.02302891
1021,875,0.97188997,0.02811003
1022,920,1.0,0.0
1023,862,0.93620378,0.06379622
1024,789,0.96770096,0.03229904
1025,530,0.8745197,0.1254803
1026,923,1.0,0.0
1027,26,0.96616364,0.03383636
1028,925,1.0,0.0
1029,143,0.96848434,0.03151566
1030,875,0.97298318,0.02701682
1031,171,0.97412795,0.02587205
1032,612,0.92180812,0.07819188
1033,334,0.93347084,0.06652916
1034,799,0.95721483,0.04278517
1035,272,0.89931524,0.10068476
1036,914,0.80503076,0.19496924
1037,496,0.8967914,0.1032086
1038,935,1.0,0.0
1039,875,0.97921425,0.02078575
1040,496,0.92690802,0.07309198
1041,909,0.97382986,0.02617014
1042,26,0.83165574,0.16834426
1043,376,0.92324144,0.07675856
1044,364,0.96699071,0.03300929
1045,26,0.93791378,0.06208622
1046,26,0.97739965,0.02260035
1047,875,0.98661149,0.01338851
1048,909,0.97382986,0.02617014
1049,26,0.96594125,0.03405875
1050,875,0.98280013,0.01719987
1051,875,0.98097575,0.01902425
1052,172,0.90435493,0.09564507
1053,613,0.83356422,0.16643578
1054,26,0.9763599,0.0236401
1055,26,0.93619573,0.06380427
1056,26,0.95033807,0.04966193
1057,875,0.97515267,0.02484733
1058,58,0.9276461,0.0723539
1059,26,0.93619573,0.06380427
1060,875,0.96747816,0.03252184
1061,875,0.9472838,0.0527162
1062,613,0.82361466,0.17638534
1063,26,0.98663533,0.01336467
1064,530,0.893471,0.106529
1065,26,0.97080314,0.02919686
1066,26,0.96792048,0.03207952
1067,26,0.9379139,0.0620861
1068,78,0.84367192,0.15632808
1069,26,0.98663533,0.01336467
1070,26,0.83165562,0.16834438
1071,614,0.9529419,0.0470581
1072,26,0.96617395,0.03382605
1073,26,0.97129059,0.02870941
1074,78,0.86030018,0.13969982
1075,875,0.98254675,0.01745325
1076,679,0.90051341,0.09948659
1077,58,0.9241004,0.0758996
